"","IDENT","NOI","POIDS","SEXE","AGE","CSE","ACTEU","STC","AIDREF","SALRED","TPP"
"357","G0J5VVT6","01",973.75965244,1,49,62,1,2,NA,1500,1
"358","G0K55X17","01",1048.2983414,1,60,NA,3,NA,5,NA,NA
"359","G0K55X17","02",1048.2983414,2,48,NA,3,NA,4,NA,NA
"360","G0K55X17","03",1048.2983414,2,24,NA,3,NA,4,NA,NA
"361","G0K55X17","04",1048.2983414,2,19,NA,3,NA,5,NA,NA
"362","G0K55X17","05",1048.2983414,2,17,NA,3,NA,4,NA,NA
"363","G0K55X27","01",1081.9160718,1,65,NA,3,NA,5,NA,NA
"364","G0K55X27","02",1081.9160718,2,60,NA,3,NA,5,NA,NA
"365","G0K55X27","03",1081.9160718,2,27,62,2,NA,5,NA,NA
"366","G0K55X27","04",1081.9160718,1,25,63,2,NA,5,NA,NA
"367","G0K55X27","05",1081.9160718,1,19,81,2,NA,5,NA,NA
"368","G0K55X37","01",674.15218678,2,58,NA,3,NA,4,NA,NA
"369","G0K55X37","02",674.15218678,2,28,55,1,2,NA,1000,1
"370","G0K55X37","03",674.15218678,2,26,54,1,2,NA,698,2
"371","G0K55X37","04",674.15218678,2,22,NA,3,NA,4,NA,NA
"372","G0K55X47","01",1479.0657079,1,56,63,2,NA,5,NA,NA
"373","G0K55X47","02",1479.0657079,2,48,NA,3,NA,4,NA,NA
"374","G0K55X47","03",1479.0657079,1,15,NA,3,NA,4,NA,NA
"375","G0K55X47","04",1479.0657079,1,23,68,2,NA,4,NA,NA
"376","G0K55X67","01",1836.3780327,1,48,47,1,2,NA,1700,1
"377","G0K55X67","02",1836.3780327,2,42,52,1,2,NA,1300,1
"378","G0K55X67","03",1836.3780327,1,16,NA,3,NA,4,NA,NA
"379","G0K55X77","01",1873.937543,2,32,52,1,2,4,75,2
"380","G0K55X77","02",1873.937543,1,45,63,1,2,NA,1350,1
"381","G0K55X87","01",1335.356833,1,35,63,1,2,NA,1600,1
"382","G0K55X87","02",1335.356833,2,28,NA,3,NA,4,NA,NA
"383","G0K55ZT7","01",678.88347938,1,65,NA,3,NA,5,NA,NA
"384","G0K55ZT7","02",678.88347938,2,60,NA,3,NA,4,NA,NA
"385","G0K55ZT7","03",678.88347938,1,38,63,1,2,NA,1400,1
"386","G0K55ZT7","04",678.88347938,2,26,43,1,2,NA,1600,1
"387","G0K55ZT7","05",678.88347938,2,24,81,2,NA,4,NA,NA
"388","G0K55ZT7","06",678.88347938,2,21,81,2,NA,4,NA,NA
"389","G0K55ZU7","01",874.23376903,2,50,56,2,NA,4,NA,NA
"390","G0K55ZU7","02",874.23376903,2,22,48,1,2,NA,1383,1
"391","G0K55ZV7","01",1577.4520291,2,53,NA,3,NA,4,NA,NA
"392","G0K55ZV7","02",1577.4520291,1,28,NA,3,NA,5,NA,NA
"393","G0K55ZV7","03",1577.4520291,1,21,81,2,NA,4,NA,NA
"394","G0K55ZW7","01",1372.6090378,1,62,NA,3,NA,5,NA,NA
"395","G0K55ZW7","02",1372.6090378,2,51,NA,3,NA,4,NA,NA
"396","G0K55ZX7","01",1101.9402777,2,51,NA,3,NA,4,NA,NA
"397","G0K55ZX7","02",1101.9402777,1,19,64,1,2,NA,178,2
"398","G0K55ZX7","03",1101.9402777,2,18,NA,3,NA,5,NA,NA
"399","G0K55ZY7","01",1650.6556496,1,38,63,1,2,NA,2063,1
"400","G0K55ZY7","02",1650.6556496,2,42,NA,3,NA,4,NA,NA
"401","G0K55ZZ7","01",1681.6533679,2,29,NA,3,NA,4,NA,NA
"402","G0K55ZZ7","02",1681.6533679,1,29,62,1,2,NA,440,2
"403","G0K5DVDE","01",1130.6817552,1,62,NA,3,NA,5,NA,NA
"404","G0K5DVDE","02",1130.6817552,2,60,NA,3,NA,5,NA,NA
"405","G0K5DY5E","01",1106.7057283,2,44,65,1,2,NA,1267,1
"406","G0K5DY5E","02",1106.7057283,1,44,67,1,2,NA,1268,1
"407","G0K5DY5E","03",1106.7057283,2,21,52,1,2,NA,585,1
"408","G0K5DY5E","04",1106.7057283,1,17,69,1,2,NA,552,1
"409","G0L55007","01",1481.9304426,1,34,21,1,1,NA,NA,1
"410","G0L55007","02",1481.9304426,2,26,56,2,NA,4,NA,NA
"411","G0L55017","01",1690.1260687,2,75,NA,3,NA,NA,NA,NA
"412","G0L55017","02",1690.1260687,1,40,63,2,NA,5,NA,NA
"413","G0L55027","01",1384.158029,2,44,56,1,2,NA,460,2
"414","G0L552L7","01",1239.3929376,2,53,NA,3,NA,4,NA,NA
"415","G0L5D3PE","01",1171.0417421,2,61,NA,3,NA,5,NA,NA
"416","G0L5D6HE","01",1159.4915562,1,78,NA,3,NA,NA,NA,NA
"417","G0L5DC1E","01",1216.9580371,1,64,NA,3,NA,5,NA,NA
"418","G0L5DC1E","02",1216.9580371,2,60,NA,3,NA,5,NA,NA
"419","G0L5DHLE","01",1411.919228,2,25,63,1,2,NA,1400,1
"420","G0L5DHLE","02",1411.919228,1,23,22,1,1,NA,NA,1
"421","G0L5DPXE","01",1485.3063318,2,80,NA,3,NA,NA,NA,NA
"422","G0L5DSPE","01",1233.7524838,2,39,43,1,2,NA,1500,1
"423","G0L5DSPE","02",1233.7524838,1,42,46,1,2,NA,2042,1
"424","G0L5DVHE","01",981.91508971,2,78,NA,3,NA,NA,NA,NA
"425","G0L5DVHE","02",981.91508971,1,74,NA,3,NA,5,NA,NA
"426","G0L5DY9E","01",1215.7087595,2,75,NA,3,NA,NA,NA,NA
"427","G0M4WBQC","01",1455.9288286,1,72,NA,3,NA,5,NA,NA
"428","G0M4WBQC","02",1455.9288286,2,66,NA,3,NA,5,NA,NA
"429","G0M4WBRC","01",1670.6133688,2,24,NA,3,NA,4,NA,NA
"430","G0M4WBRC","02",1670.6133688,1,34,67,2,NA,5,NA,NA
"431","G0M4WBTC","01",2332.0933051,2,26,46,2,NA,5,NA,NA
"432","G0M4WBTC","02",2332.0933051,1,29,62,2,NA,5,NA,NA
"433","G0M4WBUC","01",1530.2222935,1,58,68,1,2,NA,1383,1
"434","G0M4WBVC","01",2742.7851109,2,25,37,1,2,NA,1626,1
"435","G0M4WBWC","01",1951.2288919,1,67,NA,3,NA,5,NA,NA
"436","G0M4WBZC","01",2452.6641439,1,42,63,2,NA,5,NA,NA
"437","G0M4WC0C","01",1939.6946294,1,62,NA,3,NA,5,NA,NA
"438","G0M4WC0C","02",1939.6946294,2,61,NA,3,NA,5,NA,NA
"439","G0M4WC0C","03",1939.6946294,1,33,NA,3,NA,5,NA,NA
"440","G0M4WEHC","01",1449.7180776,1,24,43,1,2,NA,1691,1
"441","G0M4WEIC","01",2578.0544799,1,45,55,2,NA,5,NA,NA
"442","G0M4WEJC","01",2254.1889304,1,30,NA,3,NA,5,NA,NA
"443","G0M4WEKC","01",1544.1016444,1,53,43,1,2,NA,1428,1
"444","G0M4WELC","01",1470.0612892,2,30,48,1,2,NA,1669,1
"445","G0M5AED7","01",2004.3712049,1,52,NA,3,NA,5,NA,NA
"446","G0M5AEH7","01",2760.9667159,1,25,62,2,NA,4,NA,NA
"447","G0M5AH57","01",2808.2980229,2,78,NA,3,NA,NA,NA,NA
"448","G0M5AJY7","01",1885.4478353,1,30,34,1,2,NA,196,2
"449","G0M5AK07","01",2002.9188461,2,68,NA,3,NA,5,NA,NA
"450","G0M5AMP7","01",2045.7809304,1,73,NA,3,NA,4,NA,NA
"451","G0M5AMP7","02",2045.7809304,2,66,NA,3,NA,4,NA,NA
"452","G0M5APH7","01",2049.7068182,1,23,46,1,2,NA,150,2
"453","G0M5AS97","01",2413.5777861,1,51,31,1,1,NA,NA,1
"454","G0M5AS97","02",2413.5777861,2,53,54,1,2,NA,1186,1
"455","G0M5AV17","01",2466.815608,1,39,52,1,2,NA,694,2
"456","G0M5AV17","02",2466.815608,2,33,21,1,1,NA,NA,1
"457","G0M5D11E","01",1263.3928001,2,57,NA,3,NA,5,NA,NA
"458","G0M5D11E","02",1263.3928001,1,57,13,1,1,NA,NA,1
"459","G0M5D3TE","01",1158.0473705,2,65,NA,3,NA,5,NA,NA
"460","G0M5D3TE","02",1158.0473705,1,66,NA,3,NA,5,NA,NA
"461","G0M5D6LE","01",1146.1734241,1,49,54,1,2,NA,1310,1
"462","G0M5D6LE","02",1146.1734241,2,59,56,2,NA,5,NA,NA
"463","G0M5DC5E","01",2238.0308436,2,64,NA,3,NA,5,NA,NA
"464","G0M5DC5E","02",2238.0308436,1,70,NA,3,NA,5,NA,NA
"465","G0M5I9XE","01",1083.8832195,2,62,NA,3,NA,5,NA,NA
"466","G0M5I9XE","02",1083.8832195,1,64,NA,3,NA,5,NA,NA
"467","G0M5IFHE","01",1189.6519044,1,50,47,1,2,NA,2450,1
"468","G0M5IFHE","02",1189.6519044,2,47,68,1,2,NA,1060,2
"469","G0M5II9E","01",1289.9874039,1,48,47,1,2,NA,1900,1
"470","G0M5II9E","02",1289.9874039,2,45,NA,3,NA,5,NA,NA
"471","G0M5II9E","03",1289.9874039,1,18,NA,3,NA,5,NA,NA
"472","G0M5IL1E","01",1723.303958,1,75,NA,3,NA,NA,NA,NA
"473","G0M5IL1E","02",1723.303958,1,26,63,2,NA,5,NA,NA
"474","G0M5IL1E","03",1723.303958,2,56,NA,3,NA,5,NA,NA
"475","G0M5INTE","01",1335.4448056,1,40,62,1,2,NA,2000,1
"476","G0M5INTE","02",1335.4448056,2,38,55,1,2,NA,1300,1
"477","G0M5IQLE","01",1311.4962907,2,33,67,1,2,NA,1650,2
"478","G0M5IQLE","02",1311.4962907,1,32,63,1,2,NA,1600,1
"479","G0M5IW5E","01",1498.2830847,2,35,54,1,2,NA,846,2
"480","G0M5IW5E","02",1498.2830847,1,35,54,1,2,NA,1370,1
"481","G0M5IYXE","01",961.40942903,1,53,38,1,2,NA,3417,1
"482","G0M5IYXE","02",961.40942903,2,51,52,1,2,NA,1567,1
"483","G0M5IYXE","04",961.40942903,2,16,NA,3,NA,5,NA,NA
"484","G0N41T1D","01",1591.274667,2,39,38,1,2,NA,3249,1
"485","G0N41T1D","02",1591.274667,1,44,37,1,2,NA,3058,1
"486","G0N41T2D","01",1654.0568538,1,63,38,1,2,NA,14500,1
"487","G0N41T2D","02",1654.0568538,2,63,NA,3,NA,4,NA,NA
"488","G0N41T3D","01",1649.1435682,2,53,37,2,NA,3,NA,NA
"489","G0N41T4D","01",2313.6960124,1,34,37,1,2,NA,3667,1
"490","G0N41T4D","02",2313.6960124,2,31,38,1,2,NA,4333,1
"491","G0N41T9D","01",1664.215737,1,79,NA,3,NA,NA,NA,NA
"492","G0N41T9D","02",1664.215737,2,72,NA,3,NA,5,NA,NA
"493","G0N41TAD","01",2271.3105776,1,53,37,1,2,NA,10206,1
"494","G0N41TAD","02",2271.3105776,2,17,NA,3,NA,5,NA,NA
"495","G0N41VTD","01",1637.2376275,1,34,43,1,2,NA,2000,1
"496","G0N41VTD","02",1637.2376275,2,34,43,1,2,NA,2200,1
"497","G0N41VVD","01",2532.6214087,2,42,54,1,2,NA,1884,2
"498","G0N41VVD","02",2532.6214087,1,47,34,1,2,NA,6578,1
"499","G0N41VWD","01",1594.0502285,2,63,NA,3,NA,5,NA,NA
"500","G0N5A0L7","01",2137.725209,2,58,NA,3,NA,5,NA,NA
"501","G0N5A0L7","02",2137.725209,2,16,NA,3,NA,5,NA,NA
"502","G0N5A3D7","01",2253.5930194,1,46,48,1,2,NA,2376,1
"503","G0N5A3D7","02",2253.5930194,2,46,21,1,1,NA,NA,1
"504","G0N5A3D7","03",2253.5930194,1,20,47,1,2,NA,1255,1
"505","G0N5A3D7","04",2253.5930194,2,16,NA,3,NA,5,NA,NA
"506","G0N5A657","01",2023.2976639,1,73,NA,3,NA,5,NA,NA
"507","G0N5A657","02",2023.2976639,2,71,NA,3,NA,4,NA,NA
"508","G0N5AEI7","01",2135.3943335,1,48,52,1,2,NA,1305,1
"509","G0N5AEI7","02",2135.3943335,2,47,52,1,2,NA,1242,1
"510","G0N5FVP7","01",1168.000823,1,74,NA,3,NA,5,NA,NA
"511","G0N5FVP7","02",1168.000823,2,68,NA,3,NA,5,NA,NA
"512","G0N5FYH7","01",1682.8915408,1,69,NA,3,NA,5,NA,NA
"513","G0N5FYH7","02",1682.8915408,2,65,NA,3,NA,5,NA,NA
"514","G0N5FYH7","03",1682.8915408,1,36,69,1,2,NA,1000,1
"515","G0N5I1PE","01",1147.151625,2,56,NA,3,NA,5,NA,NA
"516","G0N5I1PE","02",1147.151625,1,56,38,1,2,NA,3233,1
"517","G0N5I4HE","01",1450.3158802,1,61,NA,3,NA,5,NA,NA
"518","G0N5I4HE","02",1450.3158802,2,58,56,1,2,NA,1633,1
"519","G0N5I4HE","03",1450.3158802,2,35,42,1,2,NA,1475,1
"520","G0N5I79E","01",1245.5722565,1,54,54,2,NA,5,NA,NA
"521","G0N5I79E","02",1245.5722565,2,53,43,1,2,NA,2783,1
"522","G0N5I79E","03",1245.5722565,2,20,NA,3,NA,5,NA,NA
"523","G0N5IA1E","05",2050.0446742,2,30,42,1,2,NA,1160,1
"524","G0N5IA1E","06",2050.0446742,1,27,55,1,2,NA,1350,1
"525","G0N5ICTE","01",1607.4100061,2,55,52,1,2,NA,1720,1
"526","G0N5ICTE","02",1607.4100061,1,20,NA,3,NA,5,NA,NA
"527","G0N5IFLE","01",1100.100561,1,57,NA,3,NA,5,NA,NA
"528","G0N5IFLE","02",1100.100561,2,53,NA,3,NA,5,NA,NA
"529","G0N5IIDE","01",1199.3079081,1,40,62,1,2,NA,2117,1
"530","G0N5IIDE","02",1199.3079081,2,40,55,1,2,NA,1408,1
"531","G0N5IL5E","01",967.96205144,2,39,54,1,2,NA,1558,1
"532","G0N5IL5E","02",967.96205144,1,62,NA,3,NA,5,NA,NA
"533","G0N5INXE","01",1772.6084776,2,26,52,1,2,NA,1300,2
"534","G0N5INXE","02",1772.6084776,1,28,47,1,2,NA,1846,1
"535","G0N5IQPE","01",1471.9029208,2,56,52,1,2,NA,1950,1
"536","G0N5ITHE","01",1502.6004752,2,70,NA,3,NA,5,NA,NA
"537","G0N5ITHE","02",1502.6004752,1,67,NA,3,NA,5,NA,NA
"538","G0N5NR9E","01",1513.4683952,2,44,NA,3,NA,3,NA,NA
"539","G0N5NR9E","02",1513.4683952,1,46,38,1,2,NA,6117,1
"540","G0N5NR9E","04",1513.4683952,1,19,NA,3,NA,5,NA,NA
"541","G0N5NU1E","01",1538.3020189,1,60,33,1,2,NA,3464,1
"542","G0N5NU1E","02",1538.3020189,2,54,43,1,2,NA,3118,1
"543","G0N5NWTE","01",2618.2824724,2,26,NA,3,NA,5,NA,NA
"544","G0N5NWTE","02",2618.2824724,1,32,55,1,2,NA,1938,1
"545","G0N5NWUE","01",1534.579944,1,72,NA,3,NA,5,NA,NA
"546","G0N5NWUE","02",1534.579944,2,76,NA,3,NA,NA,NA,NA
"547","G0N5NZLE","01",2060.8929432,1,59,NA,3,NA,5,NA,NA
"548","G0N5NZLE","02",2060.8929432,2,54,56,1,2,NA,1100,2
"549","G0N5NZLE","03",2060.8929432,1,18,46,1,2,NA,650,1
"550","G0N5NZLE","04",2060.8929432,2,31,55,2,NA,5,NA,NA
"551","G0N61TY9","01",1317.5218532,2,36,34,1,2,NA,1727,2
"552","G0N61TY9","02",1317.5218532,1,38,34,1,2,NA,1417,1
"553","G0N61U39","01",1270.0541436,1,86,NA,3,NA,NA,NA,NA
"554","G0N61U39","02",1270.0541436,2,82,NA,3,NA,NA,NA,NA
"555","G0N61U59","01",1044.9115492,1,38,34,1,2,NA,2070,1
"556","G0N61U59","02",1044.9115492,2,41,34,1,2,NA,2776,1
"557","G0N61U69","01",1305.636817,1,74,NA,3,NA,5,NA,NA
"558","G0N61U69","02",1305.636817,2,74,NA,3,NA,5,NA,NA
"559","G0N61UE9","01",1887.7599371,2,22,NA,3,NA,5,NA,NA
"560","G0N61UI9","01",4593.1149347,2,70,NA,3,NA,5,NA,NA
"561","G0N61UI9","02",4593.1149347,1,64,NA,3,NA,5,NA,NA
"562","G0N61UJ9","01",1793.6186407,2,23,NA,3,NA,5,NA,NA
"563","G0O411DD","01",1552.4885872,1,52,23,1,2,NA,NA,1
"564","G0O411DD","02",1552.4885872,2,38,46,1,1,NA,NA,1
"565","G0O411DD","03",1552.4885872,1,19,NA,3,NA,5,NA,NA
"566","G0O411DD","04",1552.4885872,1,19,NA,3,NA,5,NA,NA
"567","G0O411DD","05",1552.4885872,2,16,NA,3,NA,5,NA,NA
"568","G0O4145D","01",1491.0952358,2,52,53,1,2,NA,2658,1
"569","G0O4145D","02",1491.0952358,1,54,33,1,2,NA,3795,1
"570","G0O4146D","01",1372.7415026,1,24,NA,3,NA,5,NA,NA
"571","G0O4148D","01",1615.1576392,2,24,46,1,2,NA,1515,1
"572","G0O4148D","02",1615.1576392,1,26,38,1,2,NA,3217,1
"573","G0O4149D","01",1258.2156121,2,75,NA,3,NA,NA,NA,NA
"574","G0O414AD","01",1551.0328872,1,32,37,1,2,NA,3120,1
"575","G0O414AD","02",1551.0328872,2,31,35,1,2,NA,2736,1
"576","G0O414DD","01",1310.0450689,2,87,NA,3,NA,NA,NA,NA
"577","G0O414ED","01",1478.9783032,2,82,NA,3,NA,NA,NA,NA
"578","G0O414FD","01",1511.7194245,2,59,45,1,2,NA,2493,1
"579","G0O414FD","02",1511.7194245,1,59,33,1,2,NA,3836,1
"580","G0O414GD","01",1825.8739558,2,67,56,1,2,NA,378,2
"581","G0O5F197","01",995.82496913,1,60,NA,3,NA,5,NA,NA
"582","G0O5F197","02",995.82496913,2,63,NA,3,NA,5,NA,NA
"583","G0O5F417","01",1366.5532097,2,57,NA,3,NA,5,NA,NA
"584","G0O5F417","02",1366.5532097,1,59,22,1,2,NA,NA,1
"585","G0O5F6T7","01",1335.6607962,1,66,NA,3,NA,5,NA,NA
"586","G0O5F9L7","01",1298.8762106,2,38,46,1,1,NA,724,1
"587","G0O5F9L7","02",1298.8762106,1,37,21,1,1,NA,NA,1
"588","G0O5FCD7","01",1551.9673281,2,28,56,1,2,NA,1102,1
"589","G0O5FCD7","02",1551.9673281,1,30,48,1,2,NA,1558,1
"590","G0O5FF57","01",1306.518937,1,37,45,1,2,NA,1150,2
"591","G0O5FF57","02",1306.518937,2,36,38,1,2,NA,3000,1
"592","G0O5FKP7","01",1149.0159433,1,51,48,1,2,NA,1925,1
"593","G0O5FKP7","02",1149.0159433,2,48,37,1,2,NA,1600,1
"594","G0O5FKP7","03",1149.0159433,2,18,NA,3,NA,5,NA,NA
"595","G0O5FNH7","01",1200.94119,2,55,NA,3,NA,5,NA,NA
"596","G0O5FNH7","02",1200.94119,1,24,63,2,NA,5,NA,NA
"597","G0O5FQ97","01",1261.4868414,2,37,NA,3,NA,5,NA,NA
"598","G0O5FQ97","02",1261.4868414,1,38,47,1,2,NA,1583,1
"599","G0O5FVT7","01",1315.1357425,1,47,67,1,2,NA,1625,1
"600","G0O5FYL7","01",1650.1413629,2,52,22,1,1,NA,NA,2
"601","G0O5FYL7","02",1650.1413629,1,53,37,1,2,NA,5000,1
"602","G0O5FYL7","03",1650.1413629,2,18,NA,3,NA,5,NA,NA
"603","G0O5N2DE","01",2390.0831775,2,33,NA,3,NA,5,NA,NA
"604","G0O5N2DE","02",2390.0831775,1,31,68,1,2,NA,1400,1
"605","G0O5N55E","01",1508.8565969,2,31,46,1,2,NA,2600,1
"606","G0O5N7XE","01",1569.9640023,1,61,NA,3,NA,5,NA,NA
"607","G0O5N7XE","02",1569.9640023,2,59,NA,3,NA,5,NA,NA
"608","G0O5NAPE","01",1577.407785,1,61,NA,3,NA,5,NA,NA
"609","G0O5NAPE","02",1577.407785,2,60,43,1,2,NA,720,2
"610","G0O5NDHE","01",1427.4540393,1,58,NA,3,NA,5,NA,NA
"611","G0O5NDHE","02",1427.4540393,2,48,56,1,2,NA,600,2
"612","G0O5NG9E","01",1762.4479167,1,59,55,2,NA,5,NA,NA
"613","G0O5NG9E","02",1762.4479167,2,60,55,1,2,NA,1192,2
"614","G0O5NJ1E","01",1586.3326391,1,69,NA,3,NA,3,NA,NA
"615","G0O5NJ1E","02",1586.3326391,2,65,NA,3,NA,3,NA,NA
"616","G0O5NLTE","01",1579.1364869,1,62,NA,3,NA,5,NA,NA
"617","G0O5NLTE","02",1579.1364869,2,59,52,1,2,NA,856,2
"618","G0O5NOLE","01",2033.8666836,2,32,42,1,2,NA,1700,2
"619","G0O5NOLE","02",2033.8666836,1,34,22,1,1,NA,NA,1
"620","G0O5NRDE","01",1625.6188061,1,80,NA,3,NA,NA,NA,NA
"621","G0O5NRDE","02",1625.6188061,2,75,NA,3,NA,NA,NA,NA
"622","G0O5NREE","01",2042.9307312,1,52,NA,3,NA,5,NA,NA
"623","G0O5NREE","02",2042.9307312,2,48,NA,3,NA,5,NA,NA
"624","G0O5NREE","03",2042.9307312,2,20,NA,3,NA,5,NA,NA
"625","G0O5NU5E","01",1520.677218,1,88,NA,3,NA,NA,NA,NA
"626","G0O5NU5E","02",1520.677218,2,87,NA,3,NA,NA,NA,NA
"627","G0O5NWXE","01",1529.0377221,1,66,NA,3,NA,5,NA,NA
"628","G0O5NZPE","01",1307.4902406,2,71,NA,3,NA,5,NA,NA
"629","G0P46ADD","01",1035.5194257,1,45,21,1,1,NA,NA,1
"630","G0P46ADD","02",1035.5194257,2,49,21,1,1,NA,NA,1
"631","G0P46D5D","01",813.86405439,1,74,NA,3,NA,4,NA,NA
"632","G0P46D5D","02",813.86405439,2,69,NA,3,NA,4,NA,NA
"633","G0P46IPD","01",942.23992018,2,35,52,1,2,NA,1842,1
"634","G0P46IPD","02",942.23992018,1,31,47,1,2,NA,1725,1
"635","G0P46O9D","01",941.15995595,2,88,NA,3,NA,NA,NA,NA
"636","G0P46WLD","01",973.985409,1,60,NA,3,NA,4,NA,NA
"637","G0P46WLD","02",973.985409,2,59,42,1,2,NA,2778,2
"638","G0P46ZDD","01",869.09391578,1,59,42,1,2,NA,3000,1
"639","G0P46ZDD","02",869.09391578,2,63,NA,3,NA,4,NA,NA
"640","G0P5F1D7","01",1173.1009085,2,68,NA,3,NA,5,NA,NA
"641","G0P5F457","01",1005.1590494,1,60,NA,3,NA,5,NA,NA
"642","G0P5F457","02",1005.1590494,2,64,NA,3,NA,5,NA,NA
"643","G0P5F6X7","01",925.20126352,1,59,NA,3,NA,5,NA,NA
"644","G0P5F6X7","02",925.20126352,2,58,NA,3,NA,5,NA,NA
"645","G0P5F9P7","01",1430.8822188,1,78,NA,3,NA,NA,NA,NA
"646","G0P5FKT7","01",1175.9306165,2,34,56,1,2,NA,400,2
"647","G0P5FKT7","02",1175.9306165,1,37,65,1,2,NA,1200,1
"648","G0P5FNL7","01",1235.4826315,1,59,37,1,2,NA,4000,1
"649","G0P5FT57","01",1287.0816508,2,77,NA,3,NA,NA,NA,NA
"650","G0P5FVX7","01",1319.45392,2,36,22,1,3,NA,NA,2
"651","G0P5FVX7","02",1319.45392,1,37,22,1,1,NA,NA,1
"652","G0P5FVX7","03",1319.45392,1,15,NA,3,NA,5,NA,NA
"653","G0P5FYP7","01",1319.2718642,2,51,43,1,2,NA,800,2
"654","G0P5FYP7","02",1319.2718642,1,54,45,1,2,NA,2000,1
"655","G0P5KFT7","01",1794.1276817,2,58,42,1,2,NA,999,2
"656","G0P5KFT7","02",1794.1276817,1,26,54,1,2,NA,1024,1
"657","G0P5KLD7","01",2409.4840255,2,28,NA,3,NA,5,NA,NA
"658","G0P5KO57","01",1479.8684245,1,28,54,1,2,NA,1192,1
"659","G0P5KO57","02",1479.8684245,2,33,43,1,2,NA,1617,1
"660","G0P5KQX7","01",1268.7199876,1,34,47,1,2,NA,1516,1
"661","G0P5KQX7","02",1268.7199876,2,32,NA,3,NA,5,NA,NA
"662","G0P5KZ97","01",1124.1498426,1,84,NA,3,NA,NA,NA,NA
"663","G0P5KZ97","02",1124.1498426,2,84,NA,3,NA,NA,NA,NA
"664","G0P5N2HE","01",1524.4236394,2,59,NA,3,NA,3,NA,NA
"665","G0P5N2HE","03",1524.4236394,2,28,NA,3,NA,5,NA,NA
"666","G0P5S8LE","01",1571.6818191,2,46,46,1,2,NA,2083,2
"667","G0P5S8LE","02",1571.6818191,1,49,21,1,1,NA,NA,1
"668","G0P5SBDE","01",1499.7503824,2,61,NA,3,NA,3,NA,NA
"669","G0P5SBDE","02",1499.7503824,1,47,47,1,2,NA,2708,1
"670","G0P5SE5E","01",1933.5003888,2,26,35,1,2,NA,1280,1
"671","G0P5SE5E","02",1933.5003888,1,29,47,1,2,NA,1600,1
"672","G0P5SGXE","01",1649.8268188,2,81,NA,3,NA,NA,NA,NA
"673","G0P5SJPE","01",1310.6448871,2,52,54,1,2,NA,1842,1
"674","G0P5SMHE","01",1743.7374678,2,26,21,1,1,NA,NA,1
"675","G0P5SMHE","02",1743.7374678,1,27,47,1,2,NA,1500,1
"676","G0P5SUTE","01",1576.435619,2,42,42,1,2,NA,2200,1
"677","G0P5SUTE","02",1576.435619,1,43,21,1,1,NA,NA,1
"678","G0P5SXLE","01",1745.222307,1,56,13,1,1,NA,NA,1
"679","G0P66B99","01",1316.9891178,2,50,56,1,2,NA,450,2
"680","G0P66B99","02",1316.9891178,1,50,62,1,2,NA,1400,1
"681","G0P66BA9","01",1119.6302118,1,72,NA,3,NA,5,NA,NA
"682","G0P66BA9","02",1119.6302118,2,53,56,1,2,NA,1300,1
"683","G0P66BA9","03",1119.6302118,1,24,NA,3,NA,5,NA,NA
"684","G0P66BA9","04",1119.6302118,2,22,NA,3,NA,5,NA,NA
"685","G0P66BB9","01",1396.63161,2,59,56,1,2,NA,1300,1
"686","G0P66BC9","01",1156.3682761,2,43,56,1,2,NA,700,2
"687","G0P66BC9","02",1156.3682761,1,18,NA,3,NA,5,NA,NA
"688","G0P66E19","01",2057.185073,1,64,NA,3,NA,5,NA,NA
"689","G0P66E19","02",2057.185073,2,66,NA,3,NA,5,NA,NA
"690","G0P66E29","01",1565.055761,2,37,52,1,2,NA,474,2
"691","G0P66E29","02",1565.055761,1,49,62,1,2,NA,1400,1
"692","G0P66E39","01",1220.0069455,2,48,NA,3,NA,5,NA,NA
"693","G0P66E39","02",1220.0069455,1,51,56,1,2,NA,1130,1
"694","G0P66E39","03",1220.0069455,2,15,NA,3,NA,5,NA,NA
"695","G0P66E49","01",1943.5667069,2,25,NA,3,NA,5,NA,NA
"696","G0P66E49","02",1943.5667069,1,28,64,1,2,NA,1200,1
"697","G0P66E59","01",1567.9682617,2,80,NA,3,NA,NA,NA,NA
"698","G0P66E59","02",1567.9682617,1,61,NA,3,NA,5,NA,NA
"699","G0P66E59","03",1567.9682617,1,54,64,1,2,NA,1638,1
"700","G0P66E59","04",1567.9682617,1,48,NA,3,NA,5,NA,NA
"701","G0P66E69","01",1219.8409631,2,53,54,1,2,NA,1217,1
"702","G0P66E69","02",1219.8409631,2,26,56,1,2,NA,1391,1
"703","G0P66E79","01",1275.1705555,2,42,NA,3,NA,5,NA,NA
"704","G0P66E79","02",1275.1705555,1,24,56,1,2,NA,1100,1
"705","G0P66E79","03",1275.1705555,2,21,NA,3,NA,5,NA,NA
"706","G0P66E79","04",1275.1705555,1,17,NA,3,NA,5,NA,NA
"707","G0P66E99","01",1375.3663789,2,82,NA,3,NA,NA,NA,NA
"708","G0P66E99","02",1375.3663789,2,81,NA,3,NA,NA,NA,NA
"709","G0P66E99","03",1375.3663789,2,71,NA,3,NA,5,NA,NA
"710","G0P66EA9","01",1281.255335,1,46,63,1,2,NA,2100,1
"711","G0P66EA9","02",1281.255335,2,44,NA,3,NA,5,NA,NA
"712","G0P66ED9","01",1220.6791766,1,39,47,1,2,NA,1776,1
